2025-12-10 20:18:48 | YEŞİL | VLD_TFPR_011 | V=0 | KM=1,379 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 22:05:12 | NORMAL | VLD_TFPR_008 | V=1.488 | KM=5,781 | Tekrar=221 | Tren=0 | Hız=0,0
2025-12-10 22:05:12 | NORMAL | VLD_TFPR_009 | V=1.481 | KM=4,389 | Tekrar=323 | Tren=0 | Hız=0,0
2025-12-10 22:05:12 | NORMAL | VLD_TFPR_010 | V=1.472 | KM=3,299 | Tekrar=316 | Tren=0 | Hız=0,0
2025-12-10 22:05:15 | NORMAL | VLD_TFPR_005 | V=1.521 | KM=9,070 | Tekrar=173 | Tren=0 | Hız=0,0
2025-12-10 22:05:15 | NORMAL | VLD_TFPR_010 | V=1.477 | KM=3,299 | Tekrar=317 | Tren=0 | Hız=0,0
2025-12-10 22:05:17 | YEŞİL | VLD_TFPR_002 | V=1.699 | KM=13,873 | Tekrar=271 | Tren=0 | Hız=0,0
2025-12-10 22:05:17 | NORMAL | VLD_TFPR_005 | V=1.514 | KM=9,070 | Tekrar=174 | Tren=0 | Hız=0,0
2025-12-10 22:05:17 | NORMAL | VLD_TFPR_009 | V=1.473 | KM=4,389 | Tekrar=324 | Tren=0 | Hız=0,0
2025-12-10 22:05:20 | YEŞİL | VLD_TFPR_007 | V=1.712 | KM=7,102 | Tekrar=105 | Tren=0 | Hız=0,0
2025-12-10 22:05:20 | NORMAL | VLD_TFPR_008 | V=1.479 | KM=5,781 | Tekrar=222 | Tren=0 | Hız=0,0
2025-12-10 22:05:21 | NORMAL | VLD_TFPR_003 | V=1.520 | KM=12,081 | Tekrar=360 | Tren=0 | Hız=0,0
2025-12-10 22:05:21 | NORMAL | VLD_TFPR_004 | V=1.511 | KM=10,386 | Tekrar=301 | Tren=0 | Hız=0,0
2025-12-10 22:05:21 | YEŞİL | VLD_TFPR_005 | V=1.658 | KM=9,070 | Tekrar=175 | Tren=0 | Hız=0,0
2025-12-10 22:05:21 | NORMAL | VLD_TFPR_009 | V=1.473 | KM=4,389 | Tekrar=325 | Tren=0 | Hız=0,0
2025-12-10 22:05:23 | NORMAL | VLD_TFPR_002 | V=1.524 | KM=13,873 | Tekrar=272 | Tren=0 | Hız=0,0
2025-12-10 22:05:23 | NORMAL | VLD_TFPR_003 | V=1.512 | KM=12,081 | Tekrar=361 | Tren=0 | Hız=0,0
2025-12-10 22:05:23 | NORMAL | VLD_TFPR_008 | V=1.479 | KM=5,781 | Tekrar=223 | Tren=0 | Hız=0,0
2025-12-10 22:05:23 | NORMAL | VLD_TFPR_010 | V=1.489 | KM=3,299 | Tekrar=318 | Tren=0 | Hız=0,0
2025-12-10 22:05:23 | NORMAL | VLD_TFPR_012 | V=1.511 | KM=0,136 | Tekrar=106 | Tren=0 | Hız=0,0
2025-12-10 22:05:25 | NORMAL | VLD_TFPR_009 | V=1.489 | KM=4,389 | Tekrar=326 | Tren=0 | Hız=0,0
2025-12-10 22:05:26 | NORMAL | VLD_TFPR_003 | V=1.511 | KM=12,081 | Tekrar=362 | Tren=0 | Hız=0,0
2025-12-10 22:05:26 | NORMAL | VLD_TFPR_008 | V=1.477 | KM=5,781 | Tekrar=224 | Tren=0 | Hız=0,0
2025-12-10 22:05:26 | NORMAL | VLD_TFPR_010 | V=1.490 | KM=3,299 | Tekrar=319 | Tren=0 | Hız=0,0
2025-12-10 22:05:27 | NORMAL | VLD_TFPR_001 | V=1.522 | KM=15,391 | Tekrar=151 | Tren=0 | Hız=0,0
2025-12-10 22:05:27 | NORMAL | VLD_TFPR_002 | V=1.512 | KM=13,873 | Tekrar=273 | Tren=0 | Hız=0,0
2025-12-10 22:05:27 | NORMAL | VLD_TFPR_004 | V=1.521 | KM=10,386 | Tekrar=302 | Tren=0 | Hız=0,0
2025-12-10 22:05:28 | NORMAL | VLD_TFPR_005 | V=1.517 | KM=9,070 | Tekrar=176 | Tren=0 | Hız=0,0
2025-12-10 22:05:28 | NORMAL | VLD_TFPR_010 | V=1.489 | KM=3,299 | Tekrar=320 | Tren=0 | Hız=0,0
2025-12-10 22:05:29 | NORMAL | VLD_TFPR_007 | V=1.484 | KM=7,102 | Tekrar=106 | Tren=0 | Hız=0,0
2025-12-10 22:05:29 | NORMAL | VLD_TFPR_009 | V=1.488 | KM=4,389 | Tekrar=327 | Tren=0 | Hız=0,0
2025-12-10 22:05:30 | NORMAL | VLD_TFPR_002 | V=1.515 | KM=13,873 | Tekrar=274 | Tren=0 | Hız=0,0
2025-12-10 22:05:31 | NORMAL | VLD_TFPR_008 | V=1.490 | KM=5,781 | Tekrar=225 | Tren=0 | Hız=0,0
2025-12-10 22:05:31 | NORMAL | VLD_TFPR_009 | V=1.480 | KM=4,389 | Tekrar=328 | Tren=0 | Hız=0,0
2025-12-10 22:05:31 | NORMAL | VLD_TFPR_010 | V=1.488 | KM=3,299 | Tekrar=321 | Tren=0 | Hız=0,0
2025-12-10 22:05:31 | NORMAL | VLD_TFPR_012 | V=1.490 | KM=0,136 | Tekrar=107 | Tren=0 | Hız=0,0
2025-12-10 22:05:32 | NORMAL | VLD_TFPR_003 | V=1.522 | KM=12,081 | Tekrar=363 | Tren=0 | Hız=0,0
2025-12-10 22:05:32 | NORMAL | VLD_TFPR_004 | V=1.513 | KM=10,386 | Tekrar=303 | Tren=0 | Hız=0,0
2025-12-10 22:05:35 | NORMAL | VLD_TFPR_003 | V=1.520 | KM=12,081 | Tekrar=364 | Tren=0 | Hız=0,0
2025-12-10 22:05:35 | NORMAL | VLD_TFPR_010 | V=1.474 | KM=3,299 | Tekrar=322 | Tren=0 | Hız=0,0
2025-12-10 22:05:35 | NORMAL | VLD_TFPR_012 | V=1.483 | KM=0,136 | Tekrar=108 | Tren=0 | Hız=0,0
2025-12-10 22:05:36 | NORMAL | VLD_TFPR_006 | V=1.510 | KM=8,234 | Tekrar=91 | Tren=0 | Hız=0,0
2025-12-10 22:05:38 | NORMAL | VLD_TFPR_007 | V=1.486 | KM=7,102 | Tekrar=107 | Tren=0 | Hız=0,0
2025-12-10 22:05:38 | NORMAL | VLD_TFPR_008 | V=1.487 | KM=5,781 | Tekrar=226 | Tren=0 | Hız=0,0
2025-12-10 22:05:38 | NORMAL | VLD_TFPR_009 | V=1.473 | KM=4,389 | Tekrar=329 | Tren=0 | Hız=0,0
2025-12-10 22:05:38 | NORMAL | VLD_TFPR_011 | V=1.482 | KM=1,379 | Tekrar=213 | Tren=0 | Hız=0,0
2025-12-10 22:05:39 | NORMAL | VLD_TFPR_004 | V=1.513 | KM=10,386 | Tekrar=304 | Tren=0 | Hız=0,0
2025-12-10 22:05:41 | NORMAL | VLD_TFPR_003 | V=1.523 | KM=12,081 | Tekrar=365 | Tren=0 | Hız=0,0
2025-12-10 22:05:41 | NORMAL | VLD_TFPR_008 | V=1.480 | KM=5,781 | Tekrar=227 | Tren=0 | Hız=0,0
2025-12-10 22:05:41 | NORMAL | VLD_TFPR_009 | V=1.486 | KM=4,389 | Tekrar=330 | Tren=0 | Hız=0,0
2025-12-10 22:05:42 | NORMAL | VLD_TFPR_011 | V=1.490 | KM=1,379 | Tekrar=214 | Tren=0 | Hız=0,0
2025-12-10 22:05:43 | NORMAL | VLD_TFPR_010 | V=1.490 | KM=3,299 | Tekrar=323 | Tren=0 | Hız=0,0
2025-12-10 22:05:45 | NORMAL | VLD_TFPR_010 | V=1.488 | KM=3,299 | Tekrar=324 | Tren=0 | Hız=0,0
2025-12-10 22:05:45 | NORMAL | VLD_TFPR_011 | V=1.478 | KM=1,379 | Tekrar=215 | Tren=0 | Hız=0,0
2025-12-10 22:05:46 | NORMAL | VLD_TFPR_003 | V=1.517 | KM=12,081 | Tekrar=366 | Tren=0 | Hız=0,0
2025-12-10 22:05:47 | NORMAL | VLD_TFPR_002 | V=1.520 | KM=13,873 | Tekrar=275 | Tren=0 | Hız=0,0
2025-12-10 22:05:47 | NORMAL | VLD_TFPR_010 | V=1.474 | KM=3,299 | Tekrar=325 | Tren=0 | Hız=0,0
2025-12-10 22:05:49 | NORMAL | VLD_TFPR_005 | V=1.523 | KM=9,070 | Tekrar=177 | Tren=0 | Hız=0,0
2025-12-10 22:05:49 | YEŞİL | VLD_TFPR_009 | V=0 | KM=4,389 | Tekrar=331 | Tren=0 | Hız=0,0
2025-12-10 22:05:50 | YEŞİL | VLD_TFPR_002 | V=1.293 | KM=13,873 | Tekrar=276 | Tren=0 | Hız=0,0
2025-12-10 22:05:50 | NORMAL | VLD_TFPR_004 | V=1.522 | KM=10,386 | Tekrar=305 | Tren=0 | Hız=0,0
2025-12-10 22:05:50 | NORMAL | VLD_TFPR_011 | V=1.487 | KM=1,379 | Tekrar=216 | Tren=0 | Hız=0,0
2025-12-10 22:05:52 | YEŞİL | VLD_TFPR_001 | V=1.717 | KM=15,391 | Tekrar=152 | Tren=0 | Hız=0,0
2025-12-10 22:05:52 | NORMAL | VLD_TFPR_005 | V=1.511 | KM=9,070 | Tekrar=178 | Tren=0 | Hız=0,0
2025-12-10 22:05:52 | YEŞİL | VLD_TFPR_009 | V=1.282 | KM=4,389 | Tekrar=332 | Tren=0 | Hız=0,0
2025-12-10 22:05:53 | NORMAL | VLD_TFPR_010 | V=1.479 | KM=3,299 | Tekrar=326 | Tren=0 | Hız=0,0
2025-12-10 22:05:55 | NORMAL | VLD_TFPR_003 | V=1.522 | KM=12,081 | Tekrar=367 | Tren=0 | Hız=0,0
2025-12-10 22:05:55 | NORMAL | VLD_TFPR_004 | V=1.525 | KM=10,386 | Tekrar=306 | Tren=0 | Hız=0,0
2025-12-10 22:05:55 | NORMAL | VLD_TFPR_005 | V=1.512 | KM=9,070 | Tekrar=179 | Tren=0 | Hız=0,0
2025-12-10 22:05:55 | NORMAL | VLD_TFPR_009 | V=1.472 | KM=4,389 | Tekrar=333 | Tren=0 | Hız=0,0
2025-12-10 22:05:58 | NORMAL | VLD_TFPR_002 | V=1.520 | KM=13,873 | Tekrar=277 | Tren=0 | Hız=0,0
2025-12-10 22:05:58 | NORMAL | VLD_TFPR_004 | V=1.527 | KM=10,386 | Tekrar=307 | Tren=0 | Hız=0,0
2025-12-10 22:06:00 | NORMAL | VLD_TFPR_003 | V=1.522 | KM=12,081 | Tekrar=368 | Tren=0 | Hız=0,0
2025-12-10 22:06:00 | NORMAL | VLD_TFPR_004 | V=1.510 | KM=10,386 | Tekrar=308 | Tren=0 | Hız=0,0
2025-12-10 22:06:00 | NORMAL | VLD_TFPR_009 | V=1.476 | KM=4,389 | Tekrar=334 | Tren=0 | Hız=0,0
2025-12-10 22:06:02 | NORMAL | VLD_TFPR_005 | V=1.512 | KM=9,070 | Tekrar=180 | Tren=0 | Hız=0,0
2025-12-10 22:06:02 | NORMAL | VLD_TFPR_006 | V=1.512 | KM=8,234 | Tekrar=92 | Tren=0 | Hız=0,0
2025-12-10 22:06:02 | NORMAL | VLD_TFPR_007 | V=1.490 | KM=7,102 | Tekrar=108 | Tren=0 | Hız=0,0
2025-12-10 22:06:02 | NORMAL | VLD_TFPR_009 | V=1.475 | KM=4,389 | Tekrar=335 | Tren=0 | Hız=0,0
2025-12-10 22:06:02 | NORMAL | VLD_TFPR_010 | V=1.487 | KM=3,299 | Tekrar=327 | Tren=0 | Hız=0,0
2025-12-10 22:06:03 | NORMAL | VLD_TFPR_004 | V=1.518 | KM=10,386 | Tekrar=309 | Tren=0 | Hız=0,0
2025-12-10 22:06:04 | NORMAL | VLD_TFPR_001 | V=1.513 | KM=15,391 | Tekrar=153 | Tren=0 | Hız=0,0
2025-12-10 22:06:04 | NORMAL | VLD_TFPR_009 | V=1.481 | KM=4,389 | Tekrar=336 | Tren=0 | Hız=0,0
2025-12-10 22:06:04 | NORMAL | VLD_TFPR_010 | V=1.482 | KM=3,299 | Tekrar=328 | Tren=0 | Hız=0,0
2025-12-10 22:06:06 | NORMAL | VLD_TFPR_004 | V=1.529 | KM=10,386 | Tekrar=310 | Tren=0 | Hız=0,0
2025-12-10 22:06:07 | NORMAL | VLD_TFPR_003 | V=1.512 | KM=12,081 | Tekrar=369 | Tren=0 | Hız=0,0
2025-12-10 22:06:08 | YEŞİL | VLD_TFPR_005 | V=1.722 | KM=9,070 | Tekrar=181 | Tren=0 | Hız=0,0
2025-12-10 22:06:08 | NORMAL | VLD_TFPR_010 | V=1.484 | KM=3,299 | Tekrar=329 | Tren=0 | Hız=0,0
2025-12-10 22:06:10 | NORMAL | VLD_TFPR_004 | V=1.516 | KM=10,386 | Tekrar=311 | Tren=0 | Hız=0,0
2025-12-10 22:06:10 | NORMAL | VLD_TFPR_007 | V=1.489 | KM=7,102 | Tekrar=109 | Tren=0 | Hız=0,0
2025-12-10 22:06:11 | NORMAL | VLD_TFPR_001 | V=1.516 | KM=15,391 | Tekrar=154 | Tren=0 | Hız=0,0
2025-12-10 22:06:13 | NORMAL | VLD_TFPR_003 | V=1.512 | KM=12,081 | Tekrar=370 | Tren=0 | Hız=0,0
2025-12-10 22:06:14 | NORMAL | VLD_TFPR_004 | V=1.519 | KM=10,386 | Tekrar=312 | Tren=0 | Hız=0,0
2025-12-10 22:06:14 | NORMAL | VLD_TFPR_007 | V=1.484 | KM=7,102 | Tekrar=110 | Tren=0 | Hız=0,0
2025-12-10 22:06:14 | NORMAL | VLD_TFPR_011 | V=1.479 | KM=1,379 | Tekrar=217 | Tren=0 | Hız=0,0
2025-12-10 22:06:16 | NORMAL | VLD_TFPR_003 | V=1.514 | KM=12,081 | Tekrar=371 | Tren=0 | Hız=0,0
2025-12-10 22:06:16 | NORMAL | VLD_TFPR_004 | V=1.512 | KM=10,386 | Tekrar=313 | Tren=0 | Hız=0,0
2025-12-10 22:06:17 | NORMAL | VLD_TFPR_008 | V=1.488 | KM=5,781 | Tekrar=228 | Tren=0 | Hız=0,0
2025-12-10 22:06:17 | NORMAL | VLD_TFPR_009 | V=1.480 | KM=4,389 | Tekrar=337 | Tren=0 | Hız=0,0
2025-12-10 22:06:17 | NORMAL | VLD_TFPR_010 | V=1.486 | KM=3,299 | Tekrar=330 | Tren=0 | Hız=0,0
2025-12-10 22:06:20 | NORMAL | VLD_TFPR_012 | V=1.485 | KM=0,136 | Tekrar=109 | Tren=0 | Hız=0,0
2025-12-10 22:06:21 | NORMAL | VLD_TFPR_004 | V=1.529 | KM=10,386 | Tekrar=314 | Tren=0 | Hız=0,0
2025-12-10 22:06:21 | NORMAL | VLD_TFPR_009 | V=1.472 | KM=4,389 | Tekrar=338 | Tren=0 | Hız=0,0
2025-12-10 22:06:22 | NORMAL | VLD_TFPR_003 | V=1.518 | KM=12,081 | Tekrar=372 | Tren=0 | Hız=0,0
2025-12-10 22:06:24 | NORMAL | VLD_TFPR_005 | V=1.520 | KM=9,070 | Tekrar=182 | Tren=0 | Hız=0,0
2025-12-10 22:06:26 | NORMAL | VLD_TFPR_002 | V=1.521 | KM=13,873 | Tekrar=278 | Tren=0 | Hız=0,0
2025-12-10 22:06:26 | NORMAL | VLD_TFPR_004 | V=1.518 | KM=10,386 | Tekrar=315 | Tren=0 | Hız=0,0
2025-12-10 22:06:26 | NORMAL | VLD_TFPR_010 | V=1.479 | KM=3,299 | Tekrar=331 | Tren=0 | Hız=0,0
2025-12-10 22:06:27 | NORMAL | VLD_TFPR_008 | V=1.489 | KM=5,781 | Tekrar=229 | Tren=0 | Hız=0,0
2025-12-10 22:06:27 | NORMAL | VLD_TFPR_009 | V=1.475 | KM=4,389 | Tekrar=339 | Tren=0 | Hız=0,0
2025-12-10 22:06:30 | NORMAL | VLD_TFPR_009 | V=1.483 | KM=4,389 | Tekrar=340 | Tren=0 | Hız=0,0
2025-12-10 22:06:30 | NORMAL | VLD_TFPR_011 | V=1.487 | KM=1,379 | Tekrar=218 | Tren=0 | Hız=0,0
2025-12-10 22:06:32 | YEŞİL | VLD_TFPR_001 | V=1.338 | KM=15,391 | Tekrar=155 | Tren=0 | Hız=0,0
2025-12-10 22:06:32 | NORMAL | VLD_TFPR_006 | V=1.515 | KM=8,234 | Tekrar=93 | Tren=0 | Hız=0,0
2025-12-10 22:06:32 | NORMAL | VLD_TFPR_007 | V=1.484 | KM=7,102 | Tekrar=111 | Tren=0 | Hız=0,0
2025-12-10 22:06:32 | NORMAL | VLD_TFPR_009 | V=1.477 | KM=4,389 | Tekrar=341 | Tren=0 | Hız=0,0
2025-12-10 22:06:32 | NORMAL | VLD_TFPR_011 | V=1.486 | KM=1,379 | Tekrar=219 | Tren=0 | Hız=0,0
2025-12-10 22:06:34 | NORMAL | VLD_TFPR_005 | V=1.515 | KM=9,070 | Tekrar=183 | Tren=0 | Hız=0,0
2025-12-10 22:06:34 | NORMAL | VLD_TFPR_008 | V=1.488 | KM=5,781 | Tekrar=230 | Tren=0 | Hız=0,0
2025-12-10 22:06:34 | NORMAL | VLD_TFPR_009 | V=1.478 | KM=4,389 | Tekrar=342 | Tren=0 | Hız=0,0
2025-12-10 22:06:36 | NORMAL | VLD_TFPR_003 | V=1.522 | KM=12,081 | Tekrar=373 | Tren=0 | Hız=0,0
2025-12-10 22:06:37 | NORMAL | VLD_TFPR_001 | V=1.516 | KM=15,391 | Tekrar=156 | Tren=0 | Hız=0,0
2025-12-10 22:06:37 | NORMAL | VLD_TFPR_007 | V=1.487 | KM=7,102 | Tekrar=112 | Tren=0 | Hız=0,0
2025-12-10 22:06:37 | NORMAL | VLD_TFPR_009 | V=1.471 | KM=4,389 | Tekrar=343 | Tren=0 | Hız=0,0
2025-12-10 22:06:37 | NORMAL | VLD_TFPR_010 | V=1.479 | KM=3,299 | Tekrar=332 | Tren=0 | Hız=0,0
2025-12-10 22:06:39 | NORMAL | VLD_TFPR_008 | V=1.489 | KM=5,781 | Tekrar=231 | Tren=0 | Hız=0,0
2025-12-10 22:06:39 | NORMAL | VLD_TFPR_009 | V=1.478 | KM=4,389 | Tekrar=344 | Tren=0 | Hız=0,0
2025-12-10 22:06:39 | NORMAL | VLD_TFPR_010 | V=1.486 | KM=3,299 | Tekrar=333 | Tren=0 | Hız=0,0
2025-12-10 22:06:40 | NORMAL | VLD_TFPR_005 | V=1.518 | KM=9,070 | Tekrar=184 | Tren=0 | Hız=0,0
2025-12-10 22:06:42 | NORMAL | VLD_TFPR_002 | V=1.519 | KM=13,873 | Tekrar=279 | Tren=0 | Hız=0,0
2025-12-10 22:06:42 | NORMAL | VLD_TFPR_006 | V=1.489 | KM=8,234 | Tekrar=94 | Tren=0 | Hız=0,0
2025-12-10 22:06:42 | NORMAL | VLD_TFPR_007 | V=1.488 | KM=7,102 | Tekrar=113 | Tren=0 | Hız=0,0
2025-12-10 22:06:43 | NORMAL | VLD_TFPR_008 | V=1.477 | KM=5,781 | Tekrar=232 | Tren=0 | Hız=0,0
2025-12-10 22:06:45 | NORMAL | VLD_TFPR_003 | V=1.521 | KM=12,081 | Tekrar=374 | Tren=0 | Hız=0,0
2025-12-10 22:06:45 | NORMAL | VLD_TFPR_004 | V=1.529 | KM=10,386 | Tekrar=316 | Tren=0 | Hız=0,0
2025-12-10 22:06:45 | NORMAL | VLD_TFPR_008 | V=1.485 | KM=5,781 | Tekrar=233 | Tren=0 | Hız=0,0
2025-12-10 22:06:45 | NORMAL | VLD_TFPR_012 | V=1.482 | KM=0,136 | Tekrar=110 | Tren=0 | Hız=0,0
2025-12-10 22:06:49 | NORMAL | VLD_TFPR_003 | V=1.521 | KM=12,081 | Tekrar=375 | Tren=0 | Hız=0,0
2025-12-10 22:06:49 | NORMAL | VLD_TFPR_004 | V=1.517 | KM=10,386 | Tekrar=317 | Tren=0 | Hız=0,0
2025-12-10 22:06:49 | YEŞİL | VLD_TFPR_009 | V=1.345 | KM=4,389 | Tekrar=345 | Tren=0 | Hız=0,0
2025-12-10 22:06:49 | NORMAL | VLD_TFPR_010 | V=1.476 | KM=3,299 | Tekrar=334 | Tren=0 | Hız=0,0
2025-12-10 22:06:49 | NORMAL | VLD_TFPR_012 | V=1.488 | KM=0,136 | Tekrar=111 | Tren=0 | Hız=0,0
2025-12-10 22:06:52 | NORMAL | VLD_TFPR_002 | V=1.521 | KM=13,873 | Tekrar=280 | Tren=0 | Hız=0,0
2025-12-10 22:06:52 | NORMAL | VLD_TFPR_003 | V=1.521 | KM=12,081 | Tekrar=376 | Tren=0 | Hız=0,0
2025-12-10 22:06:52 | NORMAL | VLD_TFPR_004 | V=1.518 | KM=10,386 | Tekrar=318 | Tren=0 | Hız=0,0
2025-12-10 22:06:53 | NORMAL | VLD_TFPR_001 | V=1.512 | KM=15,391 | Tekrar=157 | Tren=0 | Hız=0,0
2025-12-10 22:06:55 | NORMAL | VLD_TFPR_009 | V=1.475 | KM=4,389 | Tekrar=346 | Tren=0 | Hız=0,0
2025-12-10 22:06:56 | NORMAL | VLD_TFPR_001 | V=1.521 | KM=15,391 | Tekrar=158 | Tren=0 | Hız=0,0
2025-12-10 22:06:56 | NORMAL | VLD_TFPR_003 | V=1.527 | KM=12,081 | Tekrar=377 | Tren=0 | Hız=0,0
2025-12-10 22:06:56 | NORMAL | VLD_TFPR_004 | V=1.520 | KM=10,386 | Tekrar=319 | Tren=0 | Hız=0,0
2025-12-10 22:06:59 | YEŞİL | VLD_TFPR_004 | V=1.661 | KM=10,386 | Tekrar=320 | Tren=0 | Hız=0,0
2025-12-10 22:06:59 | NORMAL | VLD_TFPR_007 | V=1.485 | KM=7,102 | Tekrar=114 | Tren=0 | Hız=0,0
2025-12-10 22:06:59 | NORMAL | VLD_TFPR_010 | V=1.472 | KM=3,299 | Tekrar=335 | Tren=0 | Hız=0,0
2025-12-10 22:07:01 | NORMAL | VLD_TFPR_001 | V=1.518 | KM=15,391 | Tekrar=159 | Tren=0 | Hız=0,0
2025-12-10 22:07:01 | NORMAL | VLD_TFPR_009 | V=1.473 | KM=4,389 | Tekrar=347 | Tren=0 | Hız=0,0
2025-12-10 22:07:03 | NORMAL | VLD_TFPR_004 | V=1.516 | KM=10,386 | Tekrar=321 | Tren=0 | Hız=0,0
2025-12-10 22:07:03 | NORMAL | VLD_TFPR_005 | V=1.518 | KM=9,070 | Tekrar=185 | Tren=0 | Hız=0,0
2025-12-10 22:07:03 | NORMAL | VLD_TFPR_010 | V=1.472 | KM=3,299 | Tekrar=336 | Tren=0 | Hız=0,0
2025-12-10 22:07:03 | NORMAL | VLD_TFPR_011 | V=1.489 | KM=1,379 | Tekrar=220 | Tren=0 | Hız=0,0
2025-12-10 22:07:04 | NORMAL | VLD_TFPR_003 | V=1.521 | KM=12,081 | Tekrar=378 | Tren=0 | Hız=0,0
2025-12-10 22:07:04 | NORMAL | VLD_TFPR_008 | V=1.488 | KM=5,781 | Tekrar=234 | Tren=0 | Hız=0,0
2025-12-10 22:07:05 | NORMAL | VLD_TFPR_007 | V=1.483 | KM=7,102 | Tekrar=115 | Tren=0 | Hız=0,0
2025-12-10 22:07:07 | NORMAL | VLD_TFPR_009 | V=1.488 | KM=4,389 | Tekrar=348 | Tren=0 | Hız=0,0
2025-12-10 22:07:08 | NORMAL | VLD_TFPR_001 | V=1.514 | KM=15,391 | Tekrar=160 | Tren=0 | Hız=0,0
2025-12-10 22:07:08 | NORMAL | VLD_TFPR_007 | V=1.483 | KM=7,102 | Tekrar=116 | Tren=0 | Hız=0,0
2025-12-10 22:07:10 | NORMAL | VLD_TFPR_003 | V=1.511 | KM=12,081 | Tekrar=379 | Tren=0 | Hız=0,0
2025-12-10 22:07:10 | NORMAL | VLD_TFPR_008 | V=1.476 | KM=5,781 | Tekrar=235 | Tren=0 | Hız=0,0
2025-12-10 22:07:10 | NORMAL | VLD_TFPR_011 | V=1.480 | KM=1,379 | Tekrar=221 | Tren=0 | Hız=0,0
2025-12-10 22:07:11 | NORMAL | VLD_TFPR_001 | V=1.520 | KM=15,391 | Tekrar=161 | Tren=0 | Hız=0,0
2025-12-10 22:07:11 | NORMAL | VLD_TFPR_002 | V=1.526 | KM=13,873 | Tekrar=281 | Tren=0 | Hız=0,0
2025-12-10 22:07:13 | NORMAL | VLD_TFPR_009 | V=1.477 | KM=4,389 | Tekrar=349 | Tren=0 | Hız=0,0
2025-12-10 22:07:13 | YEŞİL | VLD_TFPR_010 | V=1.719 | KM=3,299 | Tekrar=337 | Tren=0 | Hız=0,0
2025-12-10 22:07:15 | NORMAL | VLD_TFPR_004 | V=1.510 | KM=10,386 | Tekrar=322 | Tren=0 | Hız=0,0
2025-12-10 22:07:15 | NORMAL | VLD_TFPR_005 | V=1.518 | KM=9,070 | Tekrar=186 | Tren=0 | Hız=0,0
2025-12-10 22:07:15 | NORMAL | VLD_TFPR_010 | V=1.485 | KM=3,299 | Tekrar=338 | Tren=0 | Hız=0,0
2025-12-10 22:07:16 | YEŞİL | VLD_TFPR_002 | V=0 | KM=13,873 | Tekrar=282 | Tren=0 | Hız=0,0
2025-12-10 22:07:17 | NORMAL | VLD_TFPR_003 | V=1.517 | KM=12,081 | Tekrar=380 | Tren=0 | Hız=0,0
2025-12-10 22:07:17 | NORMAL | VLD_TFPR_004 | V=1.518 | KM=10,386 | Tekrar=323 | Tren=0 | Hız=0,0
2025-12-10 22:07:17 | NORMAL | VLD_TFPR_009 | V=1.488 | KM=4,389 | Tekrar=350 | Tren=0 | Hız=0,0
2025-12-10 22:07:19 | NORMAL | VLD_TFPR_001 | V=1.513 | KM=15,391 | Tekrar=162 | Tren=0 | Hız=0,0
2025-12-10 22:07:19 | NORMAL | VLD_TFPR_004 | V=1.511 | KM=10,386 | Tekrar=324 | Tren=0 | Hız=0,0
2025-12-10 22:07:19 | NORMAL | VLD_TFPR_005 | V=1.524 | KM=9,070 | Tekrar=187 | Tren=0 | Hız=0,0
2025-12-10 22:07:19 | NORMAL | VLD_TFPR_011 | V=1.476 | KM=1,379 | Tekrar=222 | Tren=0 | Hız=0,0
2025-12-10 22:07:21 | NORMAL | VLD_TFPR_004 | V=1.515 | KM=10,386 | Tekrar=325 | Tren=0 | Hız=0,0
2025-12-10 22:07:21 | NORMAL | VLD_TFPR_006 | V=1.514 | KM=8,234 | Tekrar=95 | Tren=0 | Hız=0,0
2025-12-10 22:07:21 | NORMAL | VLD_TFPR_008 | V=1.478 | KM=5,781 | Tekrar=236 | Tren=0 | Hız=0,0
2025-12-10 22:07:21 | NORMAL | VLD_TFPR_009 | V=1.489 | KM=4,389 | Tekrar=351 | Tren=0 | Hız=0,0
2025-12-10 22:07:21 | NORMAL | VLD_TFPR_011 | V=1.487 | KM=1,379 | Tekrar=223 | Tren=0 | Hız=0,0
2025-12-10 22:07:23 | NORMAL | VLD_TFPR_012 | V=1.482 | KM=0,136 | Tekrar=112 | Tren=0 | Hız=0,0
2025-12-10 22:07:24 | YEŞİL | VLD_TFPR_002 | V=0 | KM=13,873 | Tekrar=283 | Tren=0 | Hız=0,0
2025-12-10 22:07:24 | NORMAL | VLD_TFPR_003 | V=1.524 | KM=12,081 | Tekrar=381 | Tren=0 | Hız=0,0
2025-12-10 22:07:24 | NORMAL | VLD_TFPR_006 | V=1.517 | KM=8,234 | Tekrar=96 | Tren=0 | Hız=0,0
2025-12-10 22:07:24 | NORMAL | VLD_TFPR_007 | V=1.481 | KM=7,102 | Tekrar=117 | Tren=0 | Hız=0,0
2025-12-10 22:07:24 | NORMAL | VLD_TFPR_008 | V=1.486 | KM=5,781 | Tekrar=237 | Tren=0 | Hız=0,0
2025-12-10 22:07:27 | NORMAL | VLD_TFPR_001 | V=1.518 | KM=15,391 | Tekrar=163 | Tren=0 | Hız=0,0
2025-12-10 22:07:27 | NORMAL | VLD_TFPR_002 | V=1.516 | KM=13,873 | Tekrar=284 | Tren=0 | Hız=0,0
2025-12-10 22:07:27 | NORMAL | VLD_TFPR_009 | V=1.486 | KM=4,389 | Tekrar=352 | Tren=0 | Hız=0,0
